Monitoring Location ID,Activity Media Name,Activity Media Subdivision Name,Activity ID,Activity Start Date,Activity Start Time,Activity End Date,Activity End Time,Activity Latitude,Activity Longitude,Activity Source Map Scale,Activity Type,Activity Depth/Height Measure,Activity Depth/Height Unit,Activity Top Depth/Height Measure,Activity Top Depth/Height Unit,Activity Bottom Depth/Height Measure,Activity Bottom Depth/Height Unit,Activity Relative Depth Name,Activity Comment,Characteristic Name,Result Analytical Method ID,Result Analytical Method Context,Method Speciation,Result Value,Result Unit,Result Qualifier,Result Weight Basis,Statistical Base Code,Result Sample Fraction,Result Value Type,Result Comment,Sample Collection Method ID,Equipment ID,Result Detection Condition,Result Detection Limit Type 1,Result Detection Limit Value 1,Result Detection Limit Unit 1,Result Detection Limit Type 2,Result Detection Limit Value 2,Result Detection Limit Unit 2,Laboratory Accreditation Indicator,Laboratory Name,Laboratory Sample ID,Analysis Start Date,Analysis Start Time,Biological Intent,Subject Taxonomic Name,Thermal Preservative,Sample Container Type,Sample Container Color,Chemical Preservative
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.319,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341022,5/15/2021,14:00:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Total P,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0178,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341022,5/18/2021,19:15:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-As,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Cd,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Cr,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Cu,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Pb,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 18,Water,Surface Water,KR RM 18-2021-05-11-Zn,5/11/2021,11:25:00,,,60.502005,-151.106973,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341046,5/21/2021,9:34:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,12:05:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.093,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341023,5/15/2021,14:02:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Total P,5/11/2021,12:05:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0286,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341023,5/18/2021,19:18:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-As,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Cd,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Cr,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Cu,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Pb,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 19 SC,Water,Surface Water,KR RM 19 SC-2021-05-11-Zn,5/11/2021,12:09:00,,,60.482318,-151.127053,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341048,5/21/2021,9:37:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,12:05:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.328,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341024,5/15/2021,14:03:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Total P,5/11/2021,12:05:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0472,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341024,5/18/2021,19:19:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-As,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Cd,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Cr,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Cu,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,0.599,ug/L,J,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Pb,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 21,Water,Surface Water,KR RM 21-2021-05-11-Zn,5/11/2021,10:02:00,,,60.476634,-151.082099,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341050,5/21/2021,9:40:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,11:34:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,NA,mg/L,U,Sampled,NA,Total,Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341005,5/15/2021,13:16:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Total P,5/11/2021,11:34:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0804,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341005,5/18/2021,18:51:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-As,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,4.86,ug/L,J,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Cd,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Cr,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Cu,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Pb,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 22 SOC,Water,Surface Water,KR RM 22 SOC-2021-05-11-Zn,5/11/2021,11:33:00,,,60.483364,-151.057656,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341025,5/21/2021,7:21:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,11:06:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.239,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341006,5/15/2021,13:18:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Total P,5/11/2021,11:06:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0163,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341006,5/18/2021,18:52:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-As,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Cd,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Cr,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Cu,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,0.398,ug/L,J,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Pb,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,0.128,ug/L,J,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 23,Water,Surface Water,KR RM 23-2021-05-11-Zn,5/11/2021,11:05:00,,,60.480338,-151.030847,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341027,5/21/2021,7:33:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.0746,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341008,5/15/2021,13:27:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Total P,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0396,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341008,5/18/2021,18:56:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-As,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Cd,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Cr,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Cu,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Copper,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,1,ug/L,Method Detection Level,0.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Pb,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Lead,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.2,ug/L,Method Detection Level,0.1,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 30 FR,Water,Surface Water,KR RM 30 FR-2021-05-11-Zn,5/11/2021,9:06:00,,,60.489963,-150.860982,,Field Msr/Obs,15,cm,,,,,,NA,Zinc,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,10,ug/L,Method Detection Level,5,ug/L,,"SGS North America, Anchorage, Alaska",1212341029,5/21/2021,7:36:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-05-11-Total Nitrate/Nitrite-N,5/11/2021,10:13:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,Total Nitrate/Nitrite-N,4500-NO3(F),APHA,,0.25,mg/L,=,Sampled,NA,Total,Actual,,,Water Bottle,NA,Limit of Quantitation,0.2,mg/L,Method Detection Level,0.1,mg/L,,"SGS North America, Anchorage, Alaska",1212341007,5/15/2021,13:20:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 31,Water,Surface Water,KR RM 31-2021-05-11-Total P,5/11/2021,10:13:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,Total Phosphorus,4500-P-E,APHA,,0.0392,mg/L,J,Sampled,NA,Total,Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,0.04,mg/L,Method Detection Level,0.02,mg/L,,"SGS North America, Anchorage, Alaska",1212341007,5/18/2021,18:53:00,,,Cold packs,Plastic Bottle,Opaque,H2SO4
KR RM 31,Water,Surface Water,KR RM 31-2021-05-11-As,5/11/2021,10:13:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,Arsenic,200.8,USEPA,,2.7,ug/L,J,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Present Below Quantification Limit,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341031,5/21/2021,7:39:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-05-11-Cd,5/11/2021,10:13:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,Cadmium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,0.5,ug/L,Method Detection Level,0.25,ug/L,,"SGS North America, Anchorage, Alaska",1212341031,5/21/2021,7:39:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
KR RM 31,Water,Surface Water,KR RM 31-2021-05-11-Cr,5/11/2021,10:13:00,,,60.498284,-150.863121,,Field Msr/Obs,15,cm,,,,,,NA,Chromium,200.8,USEPA,,NA,ug/L,U,Sampled,NA,"Filtered, field",Actual,,,Water Bottle,Not Detected,Limit of Quantitation,5,ug/L,Method Detection Level,2.5,ug/L,,"SGS North America, Anchorage, Alaska",1212341031,5/21/2021,7:39:00,,,Cold packs,Plastic Bottle,Opaque,HNO3
